index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,V[ALL]_Q0.1_C3
49189,2002-03-01,65.25705,103.27065,68,16,8,0,0,0,6,2,0,0,3,28,44,0,0,10,76,6,0,0,19,51,22,0,0,0,74,13,5,0,14,60,13,5,2
49200,2002-03-01,62.77391,102.06131,53,26,13,0,0,0,14,0,0,0,6,14,55,0,0,16,72,4,0,0,18,55,19,0,0,3,71,11,7,0,13,60,13,6,2
49207,2002-03-01,61.18144,101.39877,52,26,14,0,0,0,14,1,0,0,1,29,40,0,1,19,65,6,1,0,18,55,19,0,0,5,67,12,8,0,13,57,15,7,2
49232,2002-03-01,55.41898,99.52467,33,30,29,0,0,0,33,0,0,0,0,61,0,0,0,0,67,20,5,0,16,57,19,0,0,16,49,19,8,0,10,61,14,7,2
49257,2002-03-01,49.53681,98.1762,37,18,37,0,0,0,0,0,0,0,0,76,12,0,0,0,49,37,1,0,17,65,10,0,0,11,61,11,9,0,12,60,16,4,2
49266,2002-03-01,47.3879,97.77914,49,17,26,0,0,0,0,0,0,0,13,56,19,0,0,0,61,11,20,0,14,63,15,0,2,16,55,9,8,0,15,62,14,1,2
49297,2002-03-01,39.84379,96.66323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,9,0,0,19,56,17,0,0,13,64,12,2,0,16,48,25,3,0
49300,2002-03-01,39.10096,96.57192,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,1,75,16,0,1,12,63,16,0,0,12,69,10,1,0,13,56,19,4,2
49308,2002-03-01,37.10803,96.34019,0,0,0,0,0,0,37,28,17,0,0,88,0,0,0,9,75,8,0,0,13,52,27,0,0,12,66,11,2,1,12,65,13,1,2
49312,2002-03-01,36.10478,96.23032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,73,10,0,0,14,48,30,0,1,14,65,12,0,1,17,63,9,2,0
49313,2002-03-01,35.85324,96.20345,25,0,67,0,0,0,0,0,0,0,0,0,0,0,0,9,77,6,0,0,15,50,27,0,1,12,65,13,1,1,17,63,9,2,2
49314,2002-03-01,35.6014,96.1768,27,0,65,0,0,0,0,0,0,0,0,0,0,0,0,10,78,4,0,0,14,53,25,0,2,13,61,14,2,1,18,62,9,2,2
49344,2002-03-01,27.898,95.47141,0,0,0,0,0,9,74,8,1,0,0,0,0,0,0,0,92,0,0,0,15,59,18,0,0,0,78,12,1,0,14,64,14,0,0
49348,2002-03-01,26.84727,95.38931,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,8,83,1,0,0,15,65,12,0,0,5,80,5,2,0,12,64,16,0,0
49349,2002-03-01,26.58364,95.36917,0,0,0,0,0,0,42,8,7,0,0,0,0,0,0,13,70,9,0,0,14,65,13,0,0,8,81,3,0,0,12,64,16,0,0
49353,2002-03-01,25.52526,95.29008,0,0,0,0,0,0,48,15,8,0,0,0,0,0,0,1,85,6,0,0,20,54,18,0,0,3,88,1,0,0,14,62,16,0,0
49388,2002-03-01,15.97032,94.6859,0,0,0,0,0,2,80,9,1,0,0,0,0,0,0,27,64,1,0,0,1,65,26,0,0,2,68,18,4,4,16,56,16,0,0
49395,2002-03-01,17.95016,-94.60448,0,0,0,0,0,21,67,1,0,0,0,0,0,0,0,45,47,0,0,0,5,76,11,0,3,10,59,19,1,5,7,76,4,0,0
49398,2002-03-01,29.22801,-95.35583,0,92,0,0,0,8,69,15,0,0,0,0,0,0,0,42,50,0,0,0,9,72,11,0,2,13,53,23,0,2,6,63,19,0,1
49412,2002-03-01,32.83696,-95.6637,0,91,1,0,0,0,63,15,0,0,0,0,0,0,0,26,66,0,0,0,9,73,10,0,6,14,64,7,0,4,12,52,23,0,1
49427,2002-03-01,36.63406,-96.03529,0,82,10,0,0,0,0,0,0,0,0,0,0,0,1,38,53,0,0,0,12,66,14,0,4,15,64,8,0,3,16,53,19,0,1
49443,2002-03-01,40.61286,-96.48917,1,62,29,0,0,0,25,8,8,0,0,68,7,0,0,15,77,0,0,0,14,61,17,0,5,16,58,12,1,4,18,56,13,1,2
49452,2002-03-01,42.82134,-96.77566,8,50,31,3,0,0,45,5,0,0,0,69,6,0,0,3,80,5,4,0,14,58,20,0,5,17,57,10,3,5,19,54,13,1,2
49460,2002-03-01,44.76779,-97.05231,22,49,21,0,0,11,39,3,0,0,0,73,0,0,0,1,81,5,0,0,14,59,19,0,2,22,58,9,1,4,22,56,10,0,2
49496,2002-03-01,54.99077,-99.03107,50,19,23,0,0,0,12,0,0,0,10,75,0,0,0,8,45,10,23,0,15,52,25,0,4,28,52,8,0,6,26,55,4,1,2
49502,2002-03-01,56.38807,-99.39823,0,0,0,0,0,0,4,0,0,0,8,80,0,0,0,0,46,27,12,0,16,51,25,0,7,25,51,9,0,5,24,59,4,0,2
49517,2002-03-01,60.08183,-100.53918,71,6,15,0,0,0,0,0,0,0,13,48,27,0,0,0,55,37,0,0,16,53,23,0,6,25,57,4,0,4,24,61,3,0,2
49537,2002-03-01,65.53398,-102.875,84,1,7,0,0,0,0,0,0,0,8,80,0,0,0,12,71,8,1,0,17,54,21,0,1,30,57,4,0,0,28,59,5,0,2
49552,2002-03-01,69.76732,-105.59281,90,0,2,0,0,0,0,0,0,2,76,10,0,0,0,18,50,24,0,0,19,50,23,0,0,28,60,4,0,0,29,54,9,0,2
49560,2002-03-01,71.52299,-107.10273,92,0,0,0,0,0,0,6,0,2,5,81,0,0,0,17,49,26,0,0,19,52,21,0,0,24,63,5,0,0,24,58,10,0,2
49571,2002-03-01,76.85553,-114.36245,0,0,0,0,0,0,0,0,0,0,3,61,2,22,0,19,44,29,0,0,20,49,23,0,0,4,64,24,0,0,18,62,12,0,2
49574,2002-03-01,75.60351,112.13549,92,0,0,0,0,0,0,0,0,0,0,75,13,0,0,17,52,22,1,0,19,51,22,0,0,2,77,12,1,0,6,77,8,1,2
49580,2002-03-01,73.25872,108.92464,0,0,0,0,0,0,0,0,0,0,0,82,6,0,0,16,53,23,0,0,20,50,22,0,0,2,85,3,2,0,5,80,5,2,2
49584,2002-03-01,72.3936,107.96914,89,2,1,0,0,0,0,0,0,0,0,88,0,0,0,18,51,23,0,0,20,49,23,0,0,2,85,3,2,0,7,78,5,2,2
49585,2002-03-01,72.17644,107.74467,89,2,1,0,0,0,0,0,0,0,0,88,0,0,0,16,53,23,0,0,19,50,23,0,0,2,85,3,2,0,6,79,5,2,2
49587,2002-03-01,71.74113,107.31165,89,2,1,0,0,0,0,0,0,0,0,88,0,0,0,16,53,23,0,0,18,51,23,0,0,6,81,4,1,0,8,75,7,2,2
49598,2002-03-01,69.32567,105.25512,83,4,5,0,0,0,0,0,0,0,3,85,0,0,0,18,48,24,2,0,19,50,23,0,0,1,80,11,0,0,10,69,10,3,2
49602,2002-03-01,68.43941,104.62087,75,10,6,1,0,0,0,0,2,0,4,81,0,0,0,14,61,13,4,0,19,50,23,0,0,2,79,11,0,0,12,66,11,3,2
49605,2002-03-01,67.77222,104.17806,73,14,5,0,0,0,4,3,0,0,4,81,0,0,0,15,65,10,2,0,19,49,24,0,0,0,79,11,2,0,12,64,13,3,2
49625,2002-03-01,63.27546,101.78819,60,23,9,0,0,0,14,0,0,0,6,14,55,0,0,15,70,5,2,0,19,53,20,0,0,2,72,12,6,0,14,59,13,6,2
49627,2002-03-01,62.82145,101.59218,53,24,15,0,0,0,15,0,0,0,6,14,55,0,0,18,70,3,1,0,18,54,20,0,0,1,74,11,6,0,14,59,13,6,2
49633,2002-03-01,61.45495,101.04094,52,26,14,0,0,0,15,0,0,0,1,18,51,0,0,22,65,4,1,0,18,53,21,0,0,5,70,9,8,0,13,57,15,7,2
49665,2002-03-01,54.05548,98.80171,44,19,29,0,0,0,23,0,0,0,0,62,0,0,0,0,57,29,1,0,18,57,17,0,0,18,50,18,6,0,10,64,10,8,2
49667,2002-03-01,53.58669,98.69131,49,13,30,0,0,0,17,0,0,0,0,75,0,0,0,0,56,26,5,0,18,55,19,0,0,15,54,18,5,0,12,62,11,7,2
49668,2002-03-01,53.35201,98.63713,55,13,24,0,0,1,15,0,0,0,0,0,0,0,0,0,56,28,6,0,18,55,19,0,0,16,54,15,7,0,12,62,11,7,2
49675,2002-03-01,51.70379,98.27589,49,11,32,0,0,0,5,0,0,0,0,0,0,0,0,9,64,14,5,0,18,53,21,0,0,5,66,10,10,0,14,61,11,6,2
49691,2002-03-01,47.89935,97.55317,56,12,24,0,0,0,0,0,0,0,0,0,0,0,0,1,51,37,3,0,15,63,14,0,0,18,56,11,7,0,16,60,15,1,2
49717,2002-03-01,41.59692,96.61346,0,0,0,0,0,0,0,0,0,0,0,76,12,0,0,3,80,6,3,0,15,67,10,0,0,12,66,9,5,0,15,56,20,1,2
49723,2002-03-01,40.11928,96.42875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,67,17,1,2,15,58,17,0,0,10,66,10,5,0,15,50,24,3,0
49746,2002-03-01,34.36403,95.80672,35,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,14,55,23,0,0,10,65,14,2,3,18,59,11,1,2
49747,2002-03-01,34.1103,95.78239,38,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,14,56,22,0,0,10,65,14,1,4,17,59,11,1,2
49751,2002-03-01,33.09226,95.68705,44,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,87,5,0,0,14,58,20,0,4,4,71,11,0,2,19,60,11,0,2
49752,2002-03-01,32.83696,95.6637,39,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,82,10,0,0,14,56,22,0,5,4,71,10,1,2,18,61,11,0,2
49760,2002-03-01,30.78282,95.48359,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,86,6,0,0,14,63,15,0,1,12,67,11,1,2,13,67,10,0,2
49762,2002-03-01,30.26594,95.44033,11,15,66,0,0,0,0,0,0,0,0,0,0,0,0,0,68,19,5,0,14,65,13,0,2,15,57,17,1,2,10,67,13,0,2
49764,2002-03-01,29.74768,95.39775,6,47,39,0,0,0,0,0,0,0,0,0,0,0,0,0,76,11,5,0,14,66,12,0,2,16,52,20,1,2,10,65,15,0,1
49789,2002-03-01,23.14406,94.91656,0,0,0,0,0,1,67,15,9,0,0,0,0,0,0,0,64,28,0,0,12,66,14,0,0,5,78,8,0,4,15,62,11,0,0
49791,2002-03-01,22.60497,94.88174,0,0,0,0,0,0,88,4,0,0,0,0,0,0,0,1,64,27,0,0,9,69,14,0,0,12,70,8,1,4,17,60,11,0,0
49798,2002-03-01,20.7044,94.76364,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,66,26,0,1,1,66,24,0,0,18,67,7,0,5,18,58,11,0,0
49820,2002-03-01,17.41534,-94.3841,0,0,0,0,0,0,6,0,11,0,0,0,0,0,1,27,64,0,0,1,13,68,10,0,3,5,69,15,0,4,8,74,5,0,0
49827,2002-03-01,30.29007,-95.21493,0,92,0,0,0,12,77,3,0,0,0,0,0,0,0,6,86,0,0,1,10,70,8,3,2,11,63,14,0,3,7,62,18,0,1
49842,2002-03-01,34.13548,-95.54299,1,84,7,0,0,0,69,11,8,0,0,0,0,0,0,32,60,0,0,1,11,70,10,0,7,14,65,5,0,4,14,53,20,0,1
49859,2002-03-01,38.41,-95.96833,1,81,10,0,0,0,41,0,0,0,0,60,0,0,0,14,76,1,1,0,12,64,16,0,2,18,58,13,0,3,20,52,17,0,1
49863,2002-03-01,39.40391,-96.07803,1,79,12,0,0,0,38,4,0,0,0,0,0,0,0,22,70,0,0,0,14,59,19,0,3,19,58,12,0,4,19,53,15,1,1
49869,2002-03-01,40.88682,-96.25034,1,57,34,0,0,0,30,13,7,0,0,8,7,0,0,8,82,2,0,0,14,62,16,0,5,16,59,11,1,4,18,56,13,1,1
49883,2002-03-01,44.31172,-96.69288,29,43,18,2,0,0,42,11,0,0,0,67,8,0,0,0,82,5,0,0,14,57,21,0,3,20,58,9,2,4,21,57,10,0,2
49886,2002-03-01,45.03953,-96.79594,22,47,23,0,0,5,46,2,0,0,0,73,0,0,0,0,82,4,4,0,14,60,18,0,2,23,58,9,0,4,22,57,9,0,2
49910,2002-03-01,50.79057,-97.75004,33,49,10,0,0,24,22,0,0,0,0,61,14,0,0,5,63,20,4,0,15,60,17,0,6,25,53,8,0,6,25,55,5,1,2
49923,2002-03-01,55.96027,-98.89255,47,15,30,0,0,3,6,0,0,0,13,75,0,0,0,1,49,21,13,0,16,50,26,0,5,29,48,10,0,5,26,56,4,1,2
49931,2002-03-01,58.04921,-99.46232,61,9,22,0,0,0,4,0,0,0,10,51,27,0,0,0,47,30,13,0,15,53,24,0,7,21,59,5,0,3,26,60,3,0,2
49937,2002-03-01,59.43377,-99.88412,66,8,18,0,0,0,0,0,0,0,8,52,28,0,0,0,51,33,8,0,16,50,26,0,4,26,61,1,0,3,26,61,2,0,2
49945,2002-03-01,61.4986,-100.59153,0,0,0,0,0,0,0,0,0,0,13,54,21,0,0,3,88,1,0,0,15,56,21,0,4,29,55,4,0,2,25,61,4,0,2
49951,2002-03-01,63.54893,-101.40656,0,0,0,0,0,0,0,0,0,0,6,82,0,0,0,9,83,0,0,0,16,55,21,0,4,23,61,4,0,1,26,61,4,0,2
49956,2002-03-01,64.68161,-101.91515,84,1,7,0,0,0,0,0,0,0,6,82,0,0,0,11,75,5,1,0,16,53,23,0,0,26,62,4,0,0,27,61,4,0,2
49959,2002-03-01,65.35896,-102.24233,83,1,8,0,0,0,0,0,0,0,2,86,0,0,0,12,72,5,3,0,16,54,22,0,0,30,57,5,0,0,27,60,5,0,2
49960,2002-03-01,65.58436,-102.35536,83,1,8,0,0,0,0,0,0,0,2,86,0,0,0,12,71,7,2,0,16,54,22,0,0,30,57,5,0,0,28,59,5,0,2
49966,2002-03-01,66.93262,-103.07912,87,0,5,0,0,0,0,0,0,0,2,86,0,0,0,12,67,10,3,0,18,50,24,0,0,24,63,5,0,1,23,62,6,0,2
49973,2002-03-01,69.16299,-104.48976,0,0,0,0,0,0,0,0,0,0,79,9,0,0,0,14,56,20,2,0,18,52,22,0,0,25,56,11,0,0,30,52,10,0,2
49975,2002-03-01,69.60635,-104.80838,89,0,3,0,0,0,0,0,0,0,78,10,0,0,0,18,50,24,0,0,19,50,23,0,0,28,60,4,0,0,30,52,10,0,2
49987,2002-03-01,72.24466,-107.04903,0,0,0,0,0,0,21,10,0,0,13,73,0,0,0,16,52,24,0,0,19,51,22,0,0,22,60,9,1,0,24,58,10,0,2
49990,2002-03-01,72.89762,-107.71579,0,0,0,0,0,2,17,11,0,3,15,68,0,0,0,16,52,24,0,0,19,51,22,0,0,13,71,8,0,0,22,60,10,0,2
49993,2002-03-01,75.2632,-110.65891,0,0,0,0,0,0,0,27,3,0,6,58,8,16,0,19,45,28,0,0,19,50,23,0,0,21,61,10,0,0,15,66,11,0,2
49995,2002-03-01,76.32019,112.32866,0,0,0,0,0,0,0,0,0,0,0,75,13,0,0,17,54,20,1,0,19,50,23,0,0,9,73,10,0,0,4,77,10,1,2
50004,2002-03-01,74.40873,109.48613,89,1,2,0,0,0,0,0,0,0,0,78,7,3,0,18,49,25,0,0,19,51,22,0,0,2,82,7,1,0,3,83,5,1,2
50030,2002-03-01,68.05054,103.74905,75,10,7,0,0,0,0,1,1,0,4,81,0,0,0,15,62,13,2,0,19,49,24,0,0,2,78,10,2,0,12,64,12,4,2
50031,2002-03-01,67.82738,103.60973,72,14,5,1,0,0,4,2,0,0,5,80,0,0,0,15,66,9,2,0,19,49,24,0,0,3,76,12,1,0,14,62,12,4,2
50041,2002-03-01,65.58436,102.35536,69,16,7,0,0,0,3,2,1,0,3,32,40,0,0,10,75,7,0,0,19,51,22,0,0,0,74,12,5,0,14,60,13,5,2
50065,2002-03-01,60.12365,100.1093,46,29,17,0,0,0,10,3,5,0,1,58,11,0,0,20,69,2,1,0,17,59,16,0,0,8,61,15,8,0,12,56,18,6,2
50067,2002-03-01,59.66391,99.95807,43,29,20,0,0,0,17,5,3,0,3,59,11,0,0,17,69,5,1,0,17,55,20,0,0,10,58,15,9,0,11,58,17,6,2
50074,2002-03-01,58.04921,99.46232,30,31,31,0,0,0,24,1,0,0,0,60,9,0,0,35,55,2,0,0,17,55,20,0,0,5,62,14,11,0,9,62,14,7,2
50083,2002-03-01,55.96027,98.89255,30,31,31,0,0,0,21,0,0,0,0,61,0,0,0,0,70,22,0,0,16,57,19,0,0,12,54,18,8,0,11,60,15,6,2
50097,2002-03-01,52.68117,98.1301,49,13,30,0,0,1,5,0,0,0,18,64,0,0,0,1,71,15,5,0,18,56,18,0,0,8,59,13,12,0,14,60,11,7,2
50104,2002-03-01,51.02758,97.7956,47,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,63,24,5,0,18,54,20,0,0,4,66,11,11,0,12,62,12,6,2
50111,2002-03-01,49.36423,97.48739,37,18,37,0,0,0,12,5,1,0,0,64,11,0,0,0,62,30,0,0,17,60,15,0,0,13,60,13,6,0,12,63,13,4,2
50116,2002-03-01,48.16994,97.28167,51,13,28,0,0,0,17,3,0,0,0,49,26,0,0,1,46,45,0,0,16,63,13,0,0,18,56,11,7,0,16,60,15,1,2
50117,2002-03-01,47.93045,97.24187,53,12,27,0,0,0,0,0,0,0,13,52,23,0,0,1,53,36,2,0,14,63,15,0,0,19,55,11,6,0,16,60,15,1,2
50163,2002-03-01,36.66003,95.78555,0,0,0,0,0,0,45,7,1,0,0,0,0,0,0,10,74,8,0,0,16,46,30,0,0,14,68,8,2,1,15,63,11,2,0
50164,2002-03-01,36.40891,95.76035,0,0,0,0,0,0,0,0,0,0,0,86,2,0,0,12,72,8,0,0,16,47,29,0,0,13,68,9,2,1,15,64,10,2,2
50182,2002-03-01,31.83706,95.34139,32,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,14,59,19,0,2,3,70,15,1,3,16,63,10,0,2
50192,2002-03-01,29.2519,95.13388,1,71,20,0,0,0,0,0,0,0,0,0,0,0,0,6,74,12,0,0,15,63,14,0,1,7,55,23,6,2,10,65,15,0,1
50193,2002-03-01,28.99147,95.11401,0,74,18,0,0,0,0,0,0,0,0,0,0,0,0,8,74,10,0,0,16,59,17,0,0,5,62,18,7,1,12,65,14,0,1
50198,2002-03-01,27.68394,95.01692,0,0,0,0,0,1,87,3,0,0,0,0,0,0,0,0,92,0,0,0,15,61,16,0,0,0,77,12,2,0,12,66,14,0,0
50208,2002-03-01,25.04069,94.83337,0,0,0,0,0,1,87,2,1,0,0,0,0,0,0,5,60,27,0,7,16,54,15,0,0,8,83,1,0,0,15,61,16,0,0
50224,2002-03-01,20.72668,94.56602,0,0,0,0,0,15,71,4,0,0,0,0,0,0,0,0,71,21,0,0,3,68,21,0,0,18,67,7,0,5,18,58,11,0,0
50233,2002-03-01,18.2497,94.42821,0,0,0,0,0,4,64,10,6,0,0,0,0,0,0,11,60,14,7,0,4,65,23,0,0,2,70,15,5,3,17,57,15,0,0
50237,2002-03-01,16.31658,-94.13919,0,0,0,0,0,1,51,32,8,0,0,0,0,0,5,23,63,1,0,1,5,77,9,0,1,4,55,26,5,4,8,70,8,0,0
50239,2002-03-01,16.87744,-94.1665,0,0,0,0,0,2,82,5,0,0,0,0,0,0,2,29,60,1,0,1,12,71,8,0,2,3,65,21,0,5,7,73,6,0,0
50244,2002-03-01,29.79468,-94.95027,0,0,0,0,2,18,60,12,0,0,0,0,0,0,0,14,78,0,0,0,10,74,6,2,2,13,58,17,0,2,7,63,18,0,0
50249,2002-03-01,31.08838,-95.04916,0,92,0,0,0,16,42,27,7,0,0,0,0,0,0,24,68,0,0,0,9,73,8,2,4,10,65,11,0,2,12,53,23,0,1
50252,2002-03-01,31.86056,-95.11042,0,92,0,0,0,0,2,23,10,0,0,0,0,0,0,33,59,0,0,0,9,72,10,1,4,13,63,10,0,3,11,54,22,0,1
50258,2002-03-01,33.3961,-95.23747,0,88,4,0,0,0,46,17,0,0,0,0,0,0,0,29,63,0,0,0,10,71,11,0,6,14,64,7,0,4,12,53,22,0,1
50265,2002-03-01,35.17329,-95.39391,0,82,10,0,0,9,81,2,0,0,0,0,0,0,2,25,65,0,0,0,11,66,15,0,6,15,61,9,0,3,14,53,21,0,1
50270,2002-03-01,36.43371,-95.51147,0,82,10,0,0,0,41,0,0,0,0,0,0,0,1,30,61,0,0,0,12,60,20,0,4,15,64,8,0,3,15,53,20,0,1
50280,2002-03-01,38.93314,-95.76263,1,81,10,0,0,0,13,32,1,0,0,0,0,0,0,16,76,0,0,0,13,61,18,0,3,18,58,13,0,3,20,53,16,0,1
50284,2002-03-01,39.92528,-95.8696,1,75,16,0,0,0,18,18,5,0,0,0,0,0,3,24,65,0,0,0,15,59,18,0,3,18,59,11,1,4,18,55,14,1,1
50303,2002-03-01,44.58257,-96.43692,28,45,19,0,0,0,42,14,0,0,0,31,5,0,0,0,82,5,0,0,14,56,22,0,3,20,58,10,1,4,21,57,10,0,2
50318,2002-03-01,48.19987,-96.96825,31,30,31,0,0,17,37,0,0,0,0,73,0,0,0,1,91,0,0,0,17,59,16,0,2,17,64,8,1,4,21,58,9,0,2
50336,2002-03-01,54.59386,-98.18253,47,20,25,0,0,0,11,0,0,0,0,50,38,0,0,11,40,21,19,0,15,53,24,0,6,24,53,9,0,6,25,55,6,0,2
50339,2002-03-01,55.29572,-98.34389,45,18,29,0,0,6,4,0,0,0,13,64,11,0,0,8,43,18,15,0,15,52,25,0,4,31,47,10,0,6,25,56,5,0,2
50343,2002-03-01,56.22898,-98.56915,48,13,31,0,0,0,5,0,0,0,8,80,0,0,0,1,47,25,12,0,16,51,25,0,6,25,52,9,0,5,24,59,4,0,2
50367,2002-03-01,62.22646,-100.38885,81,1,10,0,0,0,0,0,0,0,12,62,14,0,0,8,80,4,0,0,15,54,23,0,4,27,60,1,0,1,26,61,4,0,2
50382,2002-03-01,65.63268,-101.83365,85,1,6,0,0,0,0,0,0,0,2,86,0,0,0,13,73,3,3,0,16,54,22,0,0,28,58,6,0,0,28,59,5,0,2
50387,2002-03-01,66.75893,-102.40742,0,0,0,0,0,0,0,0,0,0,2,86,0,0,0,12,67,11,2,0,18,50,24,0,0,28,58,6,0,0,24,62,6,0,2
50409,2002-03-01,72.52899,-106.55707,91,0,1,0,0,0,24,6,1,2,4,82,0,0,0,16,52,24,0,0,19,51,22,0,0,19,63,9,1,0,23,59,10,0,2
50419,2002-03-01,75.98115,110.77225,91,0,1,0,0,0,0,0,0,0,0,78,10,0,0,18,46,27,1,0,19,50,23,0,0,8,78,4,2,0,4,79,8,1,2
50420,2002-03-01,75.76854,110.44955,91,0,1,0,0,0,0,0,0,0,0,78,10,0,0,18,48,26,0,0,18,52,22,0,0,5,81,4,2,0,5,79,7,1,2
50421,2002-03-01,75.55543,110.13631,91,0,1,0,0,0,0,0,0,0,0,75,13,0,0,18,50,24,0,0,18,52,22,0,0,4,82,4,2,0,5,79,7,1,2
50423,2002-03-01,75.12782,109.53665,91,0,1,0,0,0,0,0,0,0,0,75,10,3,0,19,50,23,0,0,19,51,22,0,0,2,83,6,1,0,5,80,6,1,2
50433,2002-03-01,72.31022,106.34818,88,2,2,0,0,0,0,0,0,0,0,88,0,0,0,17,52,23,0,0,18,51,23,0,0,3,84,4,1,0,6,79,5,2,2
50452,2002-03-01,68.10399,103.17255,75,12,5,0,0,0,0,1,1,0,4,81,0,0,0,13,65,11,3,0,19,49,24,0,0,3,77,11,1,0,14,62,12,4,2
50461,2002-03-01,66.08375,102.05676,69,16,7,0,0,0,3,2,2,0,0,40,35,0,0,8,76,8,0,0,18,53,21,0,0,3,72,11,5,0,13,61,13,5,2
50465,2002-03-01,65.18087,101.61852,63,16,13,0,0,0,8,0,0,0,6,15,54,0,0,12,70,9,1,0,19,52,21,0,0,0,76,10,5,0,15,59,13,5,2
50468,2002-03-01,64.50177,101.30993,61,20,11,0,0,0,9,0,0,0,6,14,55,0,0,22,61,8,1,0,19,54,19,0,0,2,75,9,6,0,15,59,12,6,2
50471,2002-03-01,63.82104,101.01711,59,22,11,0,0,0,9,0,0,0,6,15,54,0,0,16,63,11,1,0,19,54,19,0,0,2,73,11,6,0,14,59,12,7,2
50479,2002-03-01,61.99797,100.30485,53,26,13,0,0,0,15,0,0,0,1,15,54,0,0,24,66,2,0,0,18,53,21,0,0,3,72,9,8,0,13,57,15,7,2
50483,2002-03-01,61.08224,99.98183,53,26,13,0,0,0,11,2,12,0,1,30,39,0,0,25,64,3,0,0,18,54,20,0,0,9,63,12,8,0,13,57,15,7,2
50505,2002-03-01,55.99593,98.5117,29,31,32,0,0,0,23,0,0,0,0,61,0,0,0,0,70,22,0,0,16,58,18,0,0,12,54,18,8,0,12,59,15,6,2
50509,2002-03-01,55.06195,98.28941,39,21,32,0,0,0,16,10,0,0,0,68,0,0,0,0,70,14,4,0,18,55,19,0,0,13,52,19,8,0,11,61,12,8,2
50522,2002-03-01,52.00607,97.6404,46,11,35,0,0,0,5,0,0,0,0,0,0,0,0,0,61,23,3,0,18,55,19,0,0,7,64,10,11,0,14,60,11,7,2
50527,2002-03-01,50.82214,97.41692,39,15,38,0,0,0,13,6,0,0,0,65,10,0,0,0,61,26,5,0,18,56,18,0,0,6,65,12,9,0,12,61,14,5,2
50529,2002-03-01,50.3472,97.33112,48,14,30,0,0,0,0,0,0,0,3,63,9,0,0,0,61,31,0,0,17,59,16,0,0,7,63,15,7,0,12,59,16,5,2
50569,2002-03-01,40.66663,95.95246,0,0,0,0,0,0,14,2,0,0,0,88,0,0,0,6,52,33,1,1,17,58,16,0,0,8,65,13,4,0,14,54,22,2,2
50582,2002-03-01,37.43683,95.60928,0,0,0,0,0,0,39,10,0,0,0,79,9,0,0,8,65,19,0,0,11,54,27,0,0,11,65,14,1,1,10,65,15,1,2
50598,2002-03-01,33.3961,95.23747,48,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,14,59,19,0,0,6,71,12,2,2,19,60,11,0,2
50602,2002-03-01,32.37369,95.15208,23,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,83,9,0,0,14,58,20,0,4,5,69,12,1,2,17,61,12,0,2
50630,2002-03-01,25.06272,94.62415,0,0,0,0,0,0,57,12,9,0,0,0,0,0,0,5,59,28,0,8,20,56,8,0,0,11,80,1,0,0,15,61,16,0,0
50634,2002-03-01,23.99418,94.55742,0,0,0,0,0,15,40,14,0,0,0,0,0,0,0,0,63,29,0,1,10,71,10,0,0,3,81,7,1,3,14,59,16,0,0
50642,2002-03-01,21.83705,94.42956,0,0,0,0,0,0,74,2,8,0,0,0,0,0,0,0,69,23,0,0,8,72,11,1,0,9,78,4,1,6,15,61,10,0,0
50646,2002-03-01,20.74802,94.36828,0,0,0,0,0,22,61,7,0,0,0,0,0,0,0,0,72,20,0,0,5,66,20,1,0,16,70,6,0,6,15,59,12,0,0
50651,2002-03-01,19.37647,94.29401,0,0,0,0,0,1,83,7,1,0,0,0,0,0,0,0,68,22,2,1,2,69,19,1,0,13,70,9,0,4,17,58,13,0,0
