index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,[ALL]_Q0.1
22640,1993-03-01,47.81409,-115.58453,9,28,55,0,0,0,56,0,0,0,0,0,0,0,0,12,39,32,9,0,16,56,20,0,0,35,36,15,6,2,7,62,10,11,1
22647,1993-03-01,49.32951,-116.56505,13,30,49,0,0,0,25,1,0,0,0,0,0,0,0,29,54,0,5,0,16,59,17,0,0,21,47,15,9,3,6,59,12,12,1
22657,1993-03-01,51.4583,-118.09258,23,23,46,0,0,0,19,0,0,0,0,0,0,0,0,12,60,14,6,0,15,59,18,0,0,19,48,13,12,1,9,58,13,11,1
22658,1993-03-01,51.66874,-118.25425,27,23,42,0,0,0,19,0,0,0,0,0,0,0,0,5,62,18,7,0,15,60,17,0,0,20,46,14,12,1,9,58,12,12,1
22674,1993-03-01,54.97145,-121.09222,24,24,44,0,0,5,29,0,10,0,0,0,0,0,0,21,62,9,0,0,15,60,17,0,0,9,60,23,0,2,9,59,15,7,1
22680,1993-03-01,56.17637,-122.29288,15,28,49,0,15,15,26,0,0,0,0,0,0,0,0,28,51,12,1,0,15,59,18,0,1,4,64,21,2,2,8,59,21,2,1
22686,1993-03-01,57.3611,-123.57881,34,24,34,0,0,0,15,0,0,0,29,47,0,0,0,20,69,3,0,0,15,56,21,0,0,5,69,17,1,2,5,63,20,2,1
22694,1993-03-01,58.90678,-125.4399,34,20,38,0,0,0,16,1,0,0,0,0,0,0,0,24,61,6,1,0,16,55,21,0,0,6,64,17,5,1,7,64,18,2,1
22713,1993-03-01,62.39731,-130.65254,39,19,34,0,0,0,12,4,0,0,18,59,0,0,0,18,70,4,0,0,19,53,20,0,0,8,64,14,6,0,10,63,16,3,1
22719,1993-03-01,63.43764,-132.57072,39,17,36,0,0,0,16,0,0,0,14,40,23,0,0,6,68,17,1,0,16,54,22,0,0,6,67,16,3,0,8,63,18,3,1
22720,1993-03-01,63.60774,-132.90475,40,16,36,0,0,0,14,1,0,0,17,39,24,0,0,6,69,14,3,0,17,53,22,0,0,6,69,14,3,0,8,65,18,1,1
22728,1993-03-01,64.93165,-135.73453,51,11,30,0,0,0,0,0,0,0,24,36,30,0,0,8,67,17,0,0,16,54,22,0,0,6,69,16,1,0,5,71,15,1,1
22730,1993-03-01,65.25174,-136.48787,55,9,28,0,0,0,4,0,0,0,11,48,18,0,0,6,69,17,0,0,16,54,22,0,0,5,68,19,0,0,4,74,14,0,1
22732,1993-03-01,65.5672,-137.2605,54,15,23,0,0,0,4,0,0,0,9,61,6,0,0,6,73,12,1,0,17,52,23,0,0,6,67,18,1,0,3,73,15,1,1
22738,1993-03-01,66.484,-139.69868,54,17,21,0,0,0,0,0,0,0,14,62,0,0,0,12,70,7,3,0,19,50,23,0,0,4,68,19,1,0,5,71,15,1,1
22751,1993-03-01,68.29865,-145.64566,59,13,20,0,0,0,3,0,0,0,24,32,34,0,0,16,61,15,0,0,20,50,22,0,0,10,62,15,5,0,3,73,15,1,2
22756,1993-03-01,68.92492,-148.19061,66,9,17,0,0,0,3,0,0,2,10,54,26,0,0,16,67,9,0,0,20,50,22,0,0,5,68,14,5,0,4,71,16,1,2
22781,1993-03-01,70.23675,154.90375,80,2,10,0,0,0,0,0,0,3,16,73,0,0,0,17,65,10,0,0,19,51,22,0,1,17,59,13,2,4,19,52,17,0,2
22786,1993-03-01,69.72504,152.00285,79,4,9,0,0,0,0,0,0,3,17,72,0,0,0,16,61,15,0,0,19,50,23,0,0,18,59,15,0,4,19,52,17,0,2
22788,1993-03-01,69.50606,150.88385,76,6,10,0,0,0,0,0,0,3,17,72,0,0,0,15,61,16,0,0,19,51,22,0,0,17,61,14,0,4,20,51,17,0,2
22789,1993-03-01,69.39361,150.33328,76,7,9,0,0,0,0,0,0,3,17,72,0,0,0,16,60,16,0,0,19,51,22,0,0,16,62,11,3,4,20,51,17,0,2
22792,1993-03-01,69.04487,148.71735,74,7,11,0,0,0,4,0,0,1,26,63,0,0,0,15,59,18,0,0,19,50,23,0,0,17,61,10,3,4,20,52,16,0,2
22795,1993-03-01,68.67962,147.15494,68,12,12,0,0,3,5,0,0,6,19,62,0,0,0,16,58,18,0,0,19,50,23,0,0,17,59,12,4,3,21,51,16,1,1
22800,1993-03-01,68.03631,144.66867,62,13,17,0,0,0,7,0,0,2,25,62,0,0,0,20,53,19,0,0,19,50,23,0,0,14,62,8,8,3,21,51,16,1,1
22815,1993-03-01,65.87784,138.05289,76,4,12,0,0,0,0,0,0,2,20,70,0,0,0,12,59,19,2,0,19,49,24,0,0,21,57,13,1,0,23,57,12,0,2
22825,1993-03-01,64.2781,134.28384,72,10,10,0,0,0,7,0,0,0,21,69,0,0,0,13,59,20,0,0,19,50,23,0,0,22,54,15,1,0,22,57,13,0,2
22826,1993-03-01,64.11204,133.9325,71,10,11,0,0,0,0,0,0,0,0,0,0,0,0,13,53,25,1,0,19,49,24,0,0,20,56,15,1,0,21,58,13,0,2
22829,1993-03-01,63.60774,132.90475,60,19,13,0,0,0,6,1,0,0,12,60,9,0,0,4,52,29,6,0,19,50,23,0,1,23,52,16,0,1,20,58,13,0,1
22831,1993-03-01,63.26658,132.24089,59,17,16,0,0,0,10,5,0,0,12,47,22,0,0,3,49,33,6,0,19,49,24,0,1,21,54,16,0,0,18,60,14,0,1
22837,1993-03-01,62.22075,130.34665,56,21,15,0,0,1,15,0,0,0,15,66,0,0,0,2,62,21,7,0,19,49,24,0,0,22,52,18,0,1,19,57,15,0,1
22846,1993-03-01,60.59442,127.75813,57,18,17,0,0,0,11,0,0,0,2,66,0,0,0,3,72,17,0,0,17,54,21,0,0,19,57,16,0,1,19,54,18,0,1
22847,1993-03-01,60.40978,127.48785,57,18,17,0,0,0,14,0,0,0,2,65,0,0,0,3,73,16,0,0,17,54,21,0,0,17,61,14,0,1,17,57,17,0,1
22850,1993-03-01,59.85146,126.69654,58,16,18,0,0,0,15,0,0,0,2,67,0,0,0,5,78,8,1,0,17,54,21,0,0,17,61,14,0,1,17,57,17,0,1
22859,1993-03-01,58.139,124.48737,50,18,24,0,0,1,16,0,0,0,3,67,0,0,0,16,63,13,0,0,16,55,21,0,0,15,61,16,0,0,15,61,16,0,1
22870,1993-03-01,55.97691,122.08706,42,28,22,0,0,0,0,0,0,0,5,63,0,0,0,23,69,0,0,0,15,57,20,0,0,6,63,21,2,0,9,66,16,1,1
22876,1993-03-01,54.76876,120.89988,34,34,24,0,0,0,26,0,0,0,1,61,0,0,0,24,68,0,0,0,15,56,21,0,0,4,67,21,0,0,9,65,17,1,1
22897,1993-03-01,50.39935,117.30911,20,49,23,0,0,0,14,0,0,0,0,18,12,0,0,13,71,8,0,0,16,55,21,0,0,13,60,16,3,0,12,64,15,1,1
22914,1993-03-01,46.71941,114.92457,14,39,39,0,0,0,24,0,0,0,0,78,4,10,0,16,64,3,9,0,15,56,21,0,0,14,59,17,2,0,14,67,11,0,1
22916,1993-03-01,46.27875,114.66943,16,33,43,0,0,0,24,0,0,0,0,80,12,0,0,13,66,4,9,0,15,58,19,0,0,13,59,18,2,0,13,69,10,0,1
22921,1993-03-01,45.17022,114.05253,18,48,26,0,0,0,0,0,0,0,0,17,6,9,0,5,73,5,3,0,16,53,23,0,0,14,61,17,0,0,14,67,11,0,1
22933,1993-03-01,42.47045,112.68441,0,36,56,0,0,0,57,23,8,0,0,0,0,0,0,17,62,13,0,0,17,55,20,0,0,11,64,16,1,0,13,67,12,0,1
22949,1993-03-01,38.78621,111.07496,0,69,23,0,0,0,0,0,0,0,0,0,0,0,0,13,67,12,0,1,15,59,17,0,0,16,59,17,0,0,12,67,13,0,1
22953,1993-03-01,37.85016,110.70612,0,72,20,0,0,0,0,0,0,0,0,0,0,0,0,13,74,5,0,0,17,57,18,0,0,14,66,12,0,0,13,67,11,1,1
22954,1993-03-01,37.61521,110.61582,0,77,15,0,0,0,0,0,0,0,0,0,0,0,0,14,72,6,0,0,16,58,18,0,0,14,63,15,0,0,13,67,11,1,1
22956,1993-03-01,37.14418,110.43748,0,79,13,0,0,0,0,0,0,0,0,0,0,0,0,12,77,3,0,0,17,59,16,0,0,17,61,14,0,0,13,66,12,1,1
22961,1993-03-01,35.96,110.0043,0,81,11,0,0,0,0,0,0,0,0,0,0,0,0,8,84,0,0,0,13,72,7,0,0,19,56,17,0,0,15,63,14,0,1
22973,1993-03-01,33.07903,109.03332,0,74,18,0,0,0,0,0,0,0,0,0,0,0,0,11,81,0,0,1,13,59,19,0,0,19,65,8,0,0,14,69,9,0,1
22994,1993-03-01,27.90051,107.53654,0,92,0,0,0,0,48,8,2,0,0,0,0,0,0,7,85,0,0,1,15,53,23,0,0,17,61,14,0,0,15,65,12,0,1
23013,1993-03-01,23.05487,106.36648,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,22,70,0,0,0,11,66,15,0,1,12,68,9,2,3,12,59,18,0,1
23029,1993-03-01,18.84471,105.493,0,0,0,0,0,4,77,11,0,0,0,0,0,0,0,16,76,0,0,0,7,68,17,0,1,12,60,15,4,2,13,67,10,0,0
23037,1993-03-01,16.69123,105.08952,0,0,0,0,0,0,66,8,0,0,0,0,0,0,0,15,77,0,0,0,16,63,13,0,0,7,58,18,7,1,15,67,9,0,0
23044,1993-03-01,14.77861,104.75296,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,16,76,0,0,0,8,65,19,0,0,5,59,11,10,0,18,64,10,0,0
23058,1993-03-01,10.58432,104.07903,0,0,0,0,0,5,81,6,0,0,0,0,0,0,0,31,56,5,0,1,14,62,15,0,0,10,62,11,5,3,11,64,13,0,0
23059,1993-03-01,10.29978,104.03625,0,0,0,0,0,18,74,0,0,0,0,0,0,0,0,26,59,7,0,1,16,61,13,1,1,16,52,18,2,3,13,62,13,0,0
23070,1993-03-01,1.12972,102.82568,0,0,0,0,1,3,82,6,0,0,0,0,0,0,0,22,70,0,0,6,8,60,17,1,2,21,66,2,0,1,9,69,12,0,0
23092,1993-03-01,27.47631,-107.19854,0,87,5,0,0,0,0,0,0,0,0,0,0,0,0,1,61,18,10,0,15,69,8,0,2,9,80,1,0,1,13,65,12,1,1
23093,1993-03-01,27.72802,-107.26299,0,85,7,0,0,0,0,0,0,0,0,0,0,0,0,2,59,17,12,0,15,69,8,0,2,9,80,1,0,1,13,64,13,1,1
23115,1993-03-01,33.16216,-108.80943,0,69,23,0,0,0,0,0,0,0,0,0,0,0,0,10,69,10,2,0,10,76,6,0,2,14,67,9,0,0,11,61,17,3,1
23140,1993-03-01,39.10896,-110.9245,5,43,44,0,0,0,33,0,0,0,0,9,5,15,1,0,52,22,6,0,16,54,22,0,1,13,57,19,2,0,14,59,14,5,1
23154,1993-03-01,42.33712,-112.31944,10,29,53,0,0,0,0,0,0,0,0,0,0,0,0,1,44,17,11,0,17,52,23,0,8,8,59,17,0,1,12,59,16,4,1
23168,1993-03-01,45.49194,-113.90205,14,23,55,0,0,0,0,0,0,0,0,0,0,0,0,26,40,26,0,0,16,54,22,0,0,21,50,19,2,1,7,64,12,8,1
23197,1993-03-01,51.78114,-117.95097,24,22,46,0,0,0,10,0,0,0,0,0,0,0,0,15,64,13,0,0,15,60,17,0,0,18,46,18,10,1,10,57,13,11,1
23227,1993-03-01,57.882,-123.69007,26,30,36,0,0,5,23,1,0,0,0,0,0,0,0,21,65,5,1,0,15,57,20,0,0,4,69,19,0,2,5,63,21,1,1
23229,1993-03-01,58.27114,-124.14751,31,23,38,0,0,0,19,0,0,0,0,0,0,0,0,26,63,3,0,0,15,57,20,0,0,7,62,18,5,2,6,62,19,3,1
23231,1993-03-01,58.65779,-124.61598,34,22,36,0,0,2,14,0,0,0,0,0,0,0,0,23,65,4,0,0,15,55,22,0,0,7,63,16,6,2,6,63,17,4,1
23236,1993-03-01,59.61302,-125.83765,31,25,36,0,0,0,25,2,2,0,25,47,5,0,0,23,60,7,2,0,16,56,20,0,0,7,68,15,2,1,6,64,21,0,1
23259,1993-03-01,63.7648,-132.54095,43,12,37,0,0,0,16,0,0,0,0,0,0,0,0,4,72,15,1,0,17,53,22,0,0,6,69,14,3,0,8,66,17,1,1
23274,1993-03-01,66.20328,-138.09406,53,20,19,0,0,0,14,0,0,0,2,52,0,0,0,9,74,6,3,0,18,51,23,0,0,4,69,18,1,0,3,74,14,1,1
23276,1993-03-01,66.50847,-138.91824,54,18,20,0,0,0,16,0,0,0,13,63,0,0,0,9,74,7,2,0,19,50,23,0,0,4,68,18,2,0,5,71,15,1,1
23286,1993-03-01,67.95228,-143.36589,61,14,17,0,0,0,14,0,2,0,14,42,24,0,0,11,63,17,1,0,20,52,20,0,0,9,64,15,4,0,3,73,14,2,1
23304,1993-03-01,70.13992,-152.85031,79,5,8,0,0,0,0,0,0,3,8,81,0,0,0,15,51,26,0,0,19,52,21,0,0,7,74,11,0,0,7,71,10,4,2
23310,1993-03-01,70.72788,-156.44774,0,0,0,0,0,0,0,0,0,2,10,80,0,0,0,16,58,18,0,0,19,51,22,0,0,11,65,16,0,0,9,69,11,3,1
23312,1993-03-01,70.90603,-157.6938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,67,8,0,0,19,51,22,0,0,13,64,15,0,0,10,67,12,3,0
23320,1993-03-01,70.24331,153.43495,81,3,8,0,0,0,0,0,0,3,17,72,0,0,0,17,64,11,0,0,19,51,22,0,1,19,56,15,1,4,19,52,17,0,2
23328,1993-03-01,69.35962,148.92834,75,6,11,0,0,0,0,0,0,2,19,71,0,0,0,16,59,17,0,0,19,50,23,0,0,21,58,10,3,4,20,51,17,0,2
23335,1993-03-01,68.48773,145.30484,68,12,12,0,0,0,9,0,0,2,27,60,0,0,0,22,52,18,0,0,20,49,23,0,0,18,56,11,7,3,21,51,16,1,1
23343,1993-03-01,67.39196,141.51981,69,8,15,0,0,0,6,0,0,0,15,66,0,0,0,17,65,10,0,0,19,50,23,0,0,15,62,8,7,2,23,52,15,0,1
23353,1993-03-01,65.89303,137.2906,74,4,14,0,0,0,0,0,0,0,22,68,0,0,0,12,55,25,0,0,18,50,24,0,0,22,56,10,4,0,24,56,12,0,2
23356,1993-03-01,65.41859,136.12331,72,7,13,0,0,0,0,0,0,0,21,68,0,0,0,9,57,26,0,0,18,50,24,0,0,21,58,10,3,0,24,56,12,0,2
23358,1993-03-01,65.09648,135.36964,71,11,10,0,0,0,6,0,0,0,17,72,0,0,0,8,68,16,0,0,19,49,24,0,0,19,59,11,3,0,25,52,15,0,1
23367,1993-03-01,63.59377,132.20729,59,17,16,0,0,0,6,1,0,0,12,54,15,0,0,7,47,32,5,0,19,49,24,0,0,21,55,16,0,0,20,59,13,0,1
23372,1993-03-01,62.72452,130.60129,57,19,16,0,0,0,15,0,0,0,13,68,0,0,0,1,55,26,9,0,18,50,24,0,1,20,55,16,0,0,21,56,15,0,1
23381,1993-03-01,61.10518,127.95423,54,19,19,0,1,5,9,0,0,0,15,66,0,0,0,2,68,21,1,0,17,54,21,0,1,17,58,16,0,1,19,55,17,0,1
23425,1993-03-01,52.41135,118.44293,25,38,29,0,0,0,31,3,11,0,0,39,10,0,0,17,75,0,0,0,16,58,18,0,0,9,64,18,1,0,10,64,17,1,1
23426,1993-03-01,52.20173,118.27718,26,43,23,0,0,0,33,0,0,0,0,38,10,0,0,16,76,0,0,0,15,58,19,0,0,10,63,18,1,0,9,65,17,1,1
23477,1993-03-01,40.96254,111.70054,0,63,29,0,0,0,48,0,0,0,0,0,0,0,9,13,65,5,0,0,18,50,24,0,0,10,65,16,1,0,13,67,12,0,1
23513,1993-03-01,32.43252,108.583,0,81,11,0,0,0,0,0,0,0,0,0,0,0,0,14,78,0,0,1,15,61,15,0,0,21,64,7,0,0,16,67,9,0,1
23527,1993-03-01,28.98032,107.59242,0,86,6,0,0,0,0,14,0,0,0,0,0,0,0,7,85,0,0,1,11,59,20,1,0,17,62,13,0,0,14,67,11,0,1
23530,1993-03-01,28.23019,107.39333,0,92,0,0,0,0,26,9,0,0,0,0,0,0,0,6,86,0,0,2,15,54,21,0,0,16,63,13,0,0,15,66,11,0,1
23531,1993-03-01,27.97932,107.32792,0,92,0,0,0,0,31,0,0,0,0,0,0,0,0,5,87,0,0,2,13,55,22,0,0,16,61,15,0,0,15,66,11,0,1
23532,1993-03-01,27.72802,107.26299,0,92,0,0,0,0,28,1,2,0,0,0,0,0,0,6,86,0,0,1,15,55,21,0,0,15,62,15,0,0,15,65,12,0,1
23599,1993-03-01,4.2365,103.03186,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,24,68,0,0,4,9,60,19,0,3,18,63,6,0,4,11,69,7,0,0
23627,1993-03-01,26.54199,-106.7403,0,86,6,0,0,0,0,0,0,0,0,0,0,0,0,8,59,21,2,0,12,66,14,0,4,14,72,2,0,1,12,68,10,1,1
23636,1993-03-01,28.80911,-107.31439,0,77,15,0,0,0,0,0,0,0,0,0,0,0,0,1,58,22,7,0,17,69,6,0,3,10,77,2,0,1,14,63,14,0,1
23643,1993-03-01,30.54926,-107.78797,0,82,10,0,0,36,34,0,0,0,0,0,0,0,1,8,62,18,2,0,14,62,16,0,2,10,62,18,0,0,12,64,16,0,1
23665,1993-03-01,35.89264,-109.45378,0,51,41,0,0,0,0,0,0,0,0,0,0,0,2,46,41,3,0,0,15,50,27,0,0,17,62,13,0,0,9,63,14,6,1
23666,1993-03-01,36.13113,-109.53665,0,46,46,0,0,0,0,0,0,0,0,0,0,0,2,36,49,3,2,0,15,48,29,0,0,16,62,14,0,0,10,62,13,7,1
23678,1993-03-01,38.96394,-110.58667,0,43,49,0,0,8,61,1,0,0,0,4,9,6,1,1,67,11,12,0,14,54,24,0,0,14,56,20,2,0,13,60,15,4,1
23685,1993-03-01,40.59183,-111.2505,8,21,63,0,0,0,0,0,0,0,0,49,9,12,0,0,47,16,24,0,16,52,24,0,1,27,58,6,0,1,7,66,16,2,1
23686,1993-03-01,40.82291,-111.34869,9,25,58,0,0,0,0,0,0,0,0,0,0,0,0,1,46,15,13,0,14,54,24,0,1,30,55,6,0,1,7,66,16,2,1
23688,1993-03-01,41.28398,-111.54767,9,31,52,0,0,0,8,6,0,0,0,7,4,6,0,1,51,10,5,0,13,56,23,0,11,25,43,12,0,1,7,66,16,2,1
23696,1993-03-01,43.11346,-112.38013,11,36,44,1,0,0,19,20,0,0,0,3,2,2,0,1,55,12,5,0,13,56,23,0,5,20,48,19,0,2,10,60,16,4,1
23722,1993-03-01,48.89253,-115.55997,9,35,48,0,0,2,26,14,0,0,0,0,0,0,0,17,40,15,20,0,15,58,19,0,2,23,44,15,8,3,6,60,13,10,1
23735,1993-03-01,51.6809,-117.48662,23,25,44,0,0,16,0,0,0,0,0,0,0,0,0,21,71,0,0,0,15,60,17,0,0,16,49,19,8,2,8,58,13,11,1
23784,1993-03-01,61.43176,-127.87498,43,16,33,0,0,0,2,1,0,0,0,0,0,0,0,13,71,8,0,0,16,56,20,0,0,10,64,13,5,0,7,65,18,2,1
23793,1993-03-01,63.05148,-130.54883,43,14,35,0,0,0,4,11,1,0,0,0,0,0,0,9,61,22,0,0,17,53,22,0,0,9,65,15,3,0,10,64,16,2,1
23810,1993-03-01,65.90389,-136.52753,54,14,24,0,0,0,3,0,0,0,10,66,0,0,0,7,71,11,3,0,17,52,23,0,0,5,68,18,1,0,3,74,14,1,1
23813,1993-03-01,66.37421,-137.72632,52,20,20,0,0,0,0,0,0,0,2,52,0,0,0,13,70,6,3,0,19,50,23,0,0,4,68,19,1,0,3,74,14,1,1
23816,1993-03-01,66.83322,-138.97249,54,18,20,0,0,0,0,0,0,0,14,63,0,0,0,15,66,8,3,0,19,50,23,0,0,5,67,19,1,0,3,74,14,1,1
23829,1993-03-01,68.67597,-144.95807,62,9,21,0,0,0,0,0,0,0,25,43,24,0,0,15,67,10,0,0,20,51,21,0,0,9,66,10,7,0,4,72,15,1,2
23831,1993-03-01,68.93603,-145.96786,61,9,22,0,0,0,0,0,0,0,0,0,0,0,0,16,66,10,0,0,20,50,22,0,0,8,67,10,7,0,4,71,15,2,2
23839,1993-03-01,69.90497,-150.25511,80,5,7,0,0,0,0,0,0,2,10,80,0,0,0,15,56,21,0,0,18,53,21,0,0,12,70,10,0,0,7,69,12,4,2
23842,1993-03-01,70.23675,-151.96614,71,6,15,0,0,0,0,0,0,3,9,80,0,0,0,15,50,27,0,0,18,52,22,0,0,14,67,11,0,0,8,69,11,4,2
23846,1993-03-01,70.74804,-154.94238,0,0,0,0,0,0,0,0,0,2,10,80,0,0,0,17,49,26,0,0,19,52,21,0,0,7,73,12,0,0,8,69,12,3,1
23850,1993-03-01,71.02842,156.80141,75,4,13,0,0,0,0,0,0,2,18,72,0,0,0,19,50,23,0,0,20,49,23,0,2,22,51,17,0,3,17,55,17,0,2
23884,1993-03-01,66.83322,138.97249,77,1,14,0,0,0,0,0,0,0,0,0,0,0,0,16,56,20,0,0,19,49,24,0,1,21,56,9,5,2,22,54,13,1,2
23946,1993-03-01,55.61952,120.83295,38,30,24,0,0,0,25,0,0,0,4,63,0,0,0,13,78,1,0,0,15,56,21,0,0,7,65,18,2,0,9,65,17,1,1
23954,1993-03-01,53.98226,119.33789,35,30,27,0,0,0,25,1,0,0,0,50,2,0,0,25,67,0,0,0,15,56,21,0,0,6,70,14,2,0,8,68,15,1,1
23965,1993-03-01,51.6809,117.48662,26,47,19,0,0,0,14,0,0,0,0,38,10,0,0,17,74,1,0,0,16,55,21,0,0,11,64,14,3,0,9,68,14,1,1
23975,1993-03-01,49.54228,115.98191,13,45,34,0,0,0,56,0,0,0,0,14,9,1,0,25,66,1,0,0,16,53,23,0,0,12,63,15,2,0,15,61,15,1,1
23980,1993-03-01,48.45734,115.28571,10,33,49,0,0,0,0,0,0,0,0,88,4,0,0,24,68,0,0,0,17,51,24,0,0,6,67,16,3,0,14,65,13,0,1
23992,1993-03-01,45.81296,113.7495,17,48,27,0,0,0,0,0,0,0,0,9,9,10,0,12,70,2,8,0,16,53,23,0,0,12,61,18,1,0,12,68,12,0,1
23995,1993-03-01,45.14317,113.39255,16,48,28,0,0,0,29,0,0,0,0,8,8,11,0,14,68,0,4,0,15,53,24,0,0,12,63,16,1,0,15,65,12,0,1
24021,1993-03-01,39.1976,110.67906,0,63,29,0,0,0,66,10,0,0,0,0,0,0,0,14,63,14,1,1,18,54,19,0,0,17,58,17,0,0,12,67,13,0,1
24022,1993-03-01,38.96394,110.58667,0,65,27,0,0,0,47,22,9,0,0,0,0,0,0,12,68,12,0,1,17,58,16,0,0,17,59,16,0,0,12,67,13,0,1
24035,1993-03-01,35.89264,109.45378,0,83,9,0,0,0,0,0,0,0,0,0,0,0,0,8,84,0,0,0,13,68,11,0,0,19,58,15,0,0,14,63,15,0,1
24043,1993-03-01,33.97115,108.81438,0,72,20,0,0,0,3,10,8,0,0,0,0,0,0,16,76,0,0,0,13,66,13,0,0,21,62,9,0,0,14,67,11,0,1
24051,1993-03-01,32.02518,108.2143,0,78,14,0,0,0,0,4,10,0,0,0,0,0,1,13,78,0,0,2,13,60,17,0,0,23,61,8,0,0,14,69,9,0,1
24065,1993-03-01,28.55888,107.24873,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,4,88,0,0,4,12,55,21,0,0,16,60,16,0,0,14,68,10,0,1
24081,1993-03-01,24.49758,106.26021,0,92,0,0,0,0,10,4,1,0,0,0,0,0,0,26,66,0,0,1,12,58,21,0,0,12,67,12,1,2,12,62,16,0,1
24096,1993-03-01,20.58592,105.42874,0,0,0,0,0,0,90,2,0,0,0,0,0,0,0,12,80,0,0,4,4,70,14,0,1,12,65,13,1,2,12,64,14,0,0
24111,1993-03-01,16.56396,104.67639,0,0,0,0,0,0,87,1,1,0,0,0,0,0,0,9,83,0,0,0,16,65,11,0,0,6,59,17,8,1,14,70,7,0,0
24124,1993-03-01,12.70033,104.03625,0,0,0,0,0,2,81,9,0,0,0,0,0,0,0,14,78,0,0,2,12,62,16,0,0,3,62,8,11,2,16,61,13,0,0
24125,1993-03-01,12.42,103.99261,0,0,0,0,0,0,82,10,0,0,0,0,0,0,0,16,76,0,0,2,11,62,17,0,0,4,59,10,12,3,15,63,11,0,0
24134,1993-03-01,4.6048,102.90741,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,22,70,0,0,2,12,56,22,0,2,16,67,5,0,4,10,67,9,0,0
24142,1993-03-01,2.18787,102.61696,0,0,0,0,2,27,56,7,0,0,0,0,0,0,0,24,68,0,0,1,18,54,19,0,1,15,73,3,0,3,8,68,11,0,0
24169,1993-03-01,25.854,-106.3536,0,86,6,0,0,0,0,0,0,0,0,0,0,0,0,6,61,21,1,0,13,64,15,0,3,22,65,2,0,2,13,68,8,1,1
24183,1993-03-01,29.38618,-107.2341,0,74,18,0,0,0,0,0,0,0,0,0,0,0,0,1,62,20,5,0,15,69,8,0,3,11,72,6,0,0,13,66,13,0,1
24187,1993-03-01,30.38051,-107.50281,0,84,8,0,0,11,81,0,0,0,0,0,0,0,1,7,62,19,2,0,14,58,20,0,2,8,60,22,0,0,14,62,16,0,1
24188,1993-03-01,30.62809,-107.57126,0,85,7,0,0,71,7,0,0,0,0,0,0,0,1,8,64,17,1,0,15,61,16,0,2,8,60,22,0,0,13,63,16,0,3
24192,1993-03-01,31.61443,-107.85032,0,86,6,0,0,46,1,0,0,0,0,0,0,0,2,5,74,11,0,0,18,69,5,0,2,10,60,19,1,0,11,62,19,0,1
24201,1993-03-01,33.81088,-108.51064,0,72,20,0,0,0,0,0,0,0,0,0,0,0,0,10,64,15,2,0,17,63,12,0,1,18,56,17,0,0,9,64,17,2,1
24203,1993-03-01,34.29476,-108.66383,0,65,27,0,0,0,0,0,0,0,0,0,0,0,0,25,55,9,2,0,15,57,20,0,1,19,61,11,0,0,11,61,16,4,1
24219,1993-03-01,38.11179,-109.98311,0,38,54,0,0,0,38,2,0,0,0,31,14,18,1,0,84,1,3,0,12,49,31,0,0,14,63,14,1,0,10,63,14,5,1
24249,1993-03-01,45.01505,-113.00516,17,23,52,0,0,0,0,0,0,0,0,5,6,10,0,21,29,42,0,0,17,52,23,0,0,20,51,20,1,1,7,64,13,7,1
24254,1993-03-01,46.13329,-113.59482,16,23,53,0,0,0,0,0,0,0,0,52,12,8,0,26,46,17,3,0,16,53,23,0,0,19,53,15,5,2,6,63,13,8,1
24263,1993-03-01,48.12208,-114.73109,10,33,49,0,0,1,54,2,0,0,0,18,13,10,0,9,41,29,13,0,15,57,20,0,4,29,38,14,7,2,6,61,13,10,1
24270,1993-03-01,49.64696,-115.68814,12,27,53,0,0,0,17,0,0,0,0,0,0,0,0,17,50,23,2,0,15,60,17,0,0,16,53,13,10,2,8,60,12,10,1
24284,1993-03-01,52.63584,-117.8241,39,21,32,0,0,0,19,0,0,0,0,0,0,0,0,11,79,2,0,0,15,59,18,0,1,14,52,20,5,2,9,57,15,9,1
24288,1993-03-01,53.47403,-118.49564,34,22,36,0,0,0,20,0,0,0,0,0,0,0,0,12,67,13,0,0,15,60,17,0,1,19,55,14,3,3,9,57,16,7,1
